Date,Open,High,Low,Close,Adj Close,Volume
1993-06-07,9.343750,9.484375,9.328125,9.437500,3.149043,5240000
1993-06-08,9.437500,9.437500,9.343750,9.406250,3.138615,3184000
1993-06-09,9.390625,9.390625,9.250000,9.265625,3.091691,3615200
1993-06-10,9.265625,9.406250,9.234375,9.390625,3.133401,4636800
1993-06-11,9.390625,9.500000,9.375000,9.484375,3.164683,5052800
1993-06-14,9.484375,9.781250,9.406250,9.718750,3.242887,6275200
1993-06-15,9.718750,9.734375,9.578125,9.703125,3.237673,6014400
1993-06-16,9.671875,9.671875,9.562500,9.640625,3.216819,5884000
1993-06-17,9.640625,9.671875,9.562500,9.671875,3.227247,3187200
1993-06-18,9.671875,9.765625,9.531250,9.656250,3.222033,4468800
1993-06-21,9.609375,9.609375,8.984375,9.468750,3.159470,9511200
1993-06-22,9.468750,9.468750,9.203125,9.281250,3.096905,3977600
1993-06-23,9.203125,9.203125,9.078125,9.109375,3.039555,3429600
1993-06-24,9.109375,9.140625,8.984375,9.093750,3.034341,2380000
1993-06-25,9.093750,9.234375,9.078125,9.078125,3.029127,1879200
1993-06-28,9.250000,9.421875,9.250000,9.406250,3.138615,3161600
1993-06-29,9.343750,9.343750,9.265625,9.312500,3.107333,1513600
1993-06-30,9.312500,9.359375,9.281250,9.359375,3.122975,1680800
1993-07-01,9.359375,9.359375,9.250000,9.250000,3.086479,1599200
1993-07-02,9.250000,9.250000,9.093750,9.140625,3.049984,2179200
1993-07-06,9.140625,9.218750,9.109375,9.187500,3.065624,1628000
1993-07-07,9.203125,9.406250,9.203125,9.359375,3.122975,3007200
1993-07-08,9.375000,9.468750,9.375000,9.390625,3.133401,2792000
1993-07-09,9.390625,9.421875,9.359375,9.390625,3.133401,1802400
1993-07-12,9.390625,9.546875,9.390625,9.515625,3.175110,2354400
1993-07-13,9.515625,9.609375,9.515625,9.546875,3.185536,1306400
1993-07-14,9.546875,9.609375,9.500000,9.562500,3.241822,1204000
1993-07-15,9.562500,9.718750,9.515625,9.640625,3.268308,4019200
1993-07-16,9.671875,9.828125,9.671875,9.750000,3.305390,3164000
1993-07-19,9.796875,9.968750,9.796875,9.953125,3.374251,3573600
1993-07-20,9.875000,9.875000,9.750000,9.750000,3.305390,4306400
1993-07-21,9.750000,9.828125,9.500000,9.781250,3.315982,6084000
1993-07-22,9.781250,9.828125,9.656250,9.703125,3.289496,3724800
1993-07-23,9.703125,10.031250,9.500000,10.031250,3.400736,7535200
1993-07-26,10.031250,10.031250,9.921875,9.968750,3.379546,4442400
1993-07-27,9.968750,10.031250,9.843750,9.875000,3.347765,3019200
1993-07-28,9.875000,9.875000,9.687500,9.734375,3.300091,2495200
1993-07-29,9.718750,9.718750,9.640625,9.671875,3.278902,2420000
1993-07-30,9.671875,9.687500,9.562500,9.609375,3.257714,1701600
1993-08-02,9.609375,9.828125,9.578125,9.765625,3.310685,3388800
1993-08-03,9.843750,10.046875,9.843750,9.984375,3.384845,4003200
1993-08-04,9.984375,10.015625,9.953125,9.984375,3.384845,2615200
1993-08-05,9.968750,9.968750,9.859375,9.875000,3.347765,1470400
1993-08-06,9.875000,9.921875,9.843750,9.859375,3.342468,929600
1993-08-09,9.859375,9.984375,9.828125,9.921875,3.363657,1545600
1993-08-10,9.921875,10.125000,9.906250,10.093750,3.421924,5660800
1993-08-11,10.093750,10.312500,10.046875,10.296875,3.490787,4725600
1993-08-12,10.250000,10.250000,10.062500,10.171875,3.448410,2612000
1993-08-13,10.171875,10.171875,10.078125,10.171875,3.448410,2137600
1993-08-16,10.171875,10.171875,10.078125,10.078125,3.416626,1252800
1993-08-17,10.078125,10.093750,9.984375,10.046875,3.406033,1740000
1993-08-18,10.078125,10.171875,10.078125,10.156250,3.443112,2876000
1993-08-19,10.156250,10.171875,10.093750,10.156250,3.443112,2950400
1993-08-20,10.156250,10.156250,10.062500,10.093750,3.421924,1517600
1993-08-23,10.093750,10.140625,9.968750,10.078125,3.416626,1615200
1993-08-24,10.156250,10.375000,10.156250,10.296875,3.490787,3980800
1993-08-25,10.296875,10.406250,10.265625,10.312500,3.496083,2580800
1993-08-26,10.312500,10.312500,10.218750,10.296875,3.490787,1776800
1993-08-27,10.296875,10.296875,10.234375,10.265625,3.480192,1496000
1993-08-30,10.265625,10.312500,10.187500,10.218750,3.464301,1095200
1993-08-31,10.218750,10.281250,10.187500,10.281250,3.485488,1824000
1993-09-01,10.281250,10.281250,10.187500,10.250000,3.474895,1133600
1993-09-02,10.234375,10.234375,10.031250,10.093750,3.421924,1476000
1993-09-03,10.046875,10.046875,9.953125,10.000000,3.390141,1772800
1993-09-07,10.000000,10.000000,9.843750,9.890625,3.353062,1465600
1993-09-08,9.890625,10.015625,9.781250,9.890625,3.353062,2251200
1993-09-09,9.890625,10.062500,9.875000,10.031250,3.400736,2416800
1993-09-10,10.015625,10.015625,9.953125,9.968750,3.379546,1713600
1993-09-13,10.000000,10.125000,10.000000,10.031250,3.400736,2816000
1993-09-14,9.984375,9.984375,9.937500,9.968750,3.379546,1600800
1993-09-15,9.968750,9.984375,9.875000,9.937500,3.368953,1457600
1993-09-16,9.937500,10.000000,9.875000,9.953125,3.374251,1539200
1993-09-17,9.953125,10.015625,9.953125,9.984375,3.384845,3197600
1993-09-20,9.984375,9.984375,9.796875,9.875000,3.347765,868800
1993-09-21,9.875000,9.890625,9.375000,9.640625,3.268308,6580000
1993-09-22,9.671875,9.781250,9.671875,9.718750,3.294792,3344000
1993-09-23,9.718750,9.718750,9.609375,9.625000,3.263012,3177600
1993-09-24,9.625000,9.843750,9.609375,9.765625,3.310685,1856800
1993-09-27,9.781250,9.890625,9.781250,9.890625,3.353062,2549600
1993-09-28,9.890625,9.921875,9.843750,9.921875,3.363657,1304000
1993-09-29,9.921875,10.000000,9.843750,9.875000,3.347765,1392000
1993-09-30,9.875000,9.921875,9.812500,9.875000,3.347765,2443200
1993-10-01,9.875000,10.218750,9.875000,10.031250,3.400736,6076800
1993-10-04,10.031250,10.171875,10.015625,10.125000,3.432519,3020000
1993-10-05,10.125000,10.203125,10.031250,10.093750,3.421924,1233600
1993-10-06,10.093750,10.140625,10.078125,10.125000,3.432519,1945600
1993-10-07,10.125000,10.171875,10.093750,10.125000,3.432519,1778400
1993-10-08,10.125000,10.203125,10.125000,10.140625,3.437817,1472800
1993-10-11,10.140625,10.171875,10.078125,10.125000,3.432519,670400
1993-10-12,10.125000,10.125000,10.000000,10.046875,3.406033,1113600
1993-10-13,10.046875,10.140625,10.015625,10.125000,3.432519,2816800
1993-10-14,10.093750,10.093750,10.031250,10.062500,3.411330,1633600
1993-10-15,10.062500,10.093750,10.000000,10.093750,3.421924,2085600
1993-10-18,10.093750,10.171875,10.078125,10.140625,3.437817,2056800
1993-10-19,10.140625,10.328125,10.109375,10.312500,3.548716,1830400
1993-10-20,10.312500,10.453125,10.312500,10.390625,3.575600,4016800
1993-10-21,10.468750,10.750000,10.468750,10.734375,3.693892,5994400
1993-10-22,10.828125,11.281250,10.828125,11.234375,3.865951,9568800
1993-10-25,11.234375,11.281250,11.093750,11.218750,3.860573,4524800
1993-10-26,11.218750,11.468750,11.109375,11.375000,3.914341,6049600
1993-10-27,11.359375,11.359375,11.250000,11.265625,3.876703,2941600
1993-10-28,11.265625,11.468750,11.140625,11.421875,3.930473,5022400
1993-10-29,11.421875,11.453125,11.343750,11.437500,3.935847,3135200
1993-11-01,11.437500,11.531250,11.359375,11.531250,3.968110,2836000
1993-11-02,11.531250,11.546875,11.406250,11.546875,3.973484,2973600
1993-11-03,11.546875,11.640625,11.375000,11.375000,3.914341,4109600
1993-11-04,11.375000,11.484375,11.203125,11.203125,3.855197,2352800
1993-11-05,11.203125,11.312500,10.953125,11.250000,3.871327,4826400
1993-11-08,11.250000,11.421875,11.203125,11.421875,3.930473,3280800
1993-11-09,11.421875,11.515625,11.234375,11.250000,3.871327,3419200
1993-11-10,11.250000,11.468750,11.203125,11.359375,3.908964,2727200
1993-11-11,11.359375,11.406250,11.250000,11.296875,3.887458,2155200
1993-11-12,11.296875,11.296875,11.078125,11.156250,3.839064,7355200
1993-11-15,11.203125,11.375000,11.203125,11.234375,3.865951,4559200
1993-11-16,11.109375,11.109375,10.781250,11.093750,3.817557,13015200
1993-11-17,11.093750,11.218750,10.906250,11.000000,3.785296,5612800
1993-11-18,11.000000,11.031250,10.718750,10.734375,3.693892,3636000
1993-11-19,10.734375,10.812500,10.578125,10.687500,3.677759,3768800
1993-11-22,10.578125,10.578125,10.343750,10.437500,3.591731,4909600
1993-11-23,10.437500,10.484375,10.390625,10.453125,3.597107,4181600
1993-11-24,10.500000,10.750000,10.500000,10.703125,3.683136,2663200
1993-11-26,10.703125,10.750000,10.671875,10.703125,3.683136,888000
1993-11-29,10.703125,10.875000,10.703125,10.734375,3.693892,3357600
1993-11-30,10.734375,10.765625,10.593750,10.656250,3.667005,1530400
1993-12-01,10.687500,10.765625,10.687500,10.734375,3.693892,2388800
1993-12-02,10.734375,10.859375,10.656250,10.765625,3.704643,2062400
1993-12-03,10.765625,10.796875,10.593750,10.687500,3.677759,1950400
1993-12-06,10.703125,10.843750,10.703125,10.734375,3.693892,1884800
1993-12-07,10.734375,10.843750,10.468750,10.500000,3.613238,4388000
1993-12-08,10.500000,10.671875,10.468750,10.640625,3.661630,3287200
1993-12-09,10.671875,10.890625,10.671875,10.750000,3.699268,2121600
1993-12-10,10.750000,10.812500,10.656250,10.734375,3.693892,2101600
1993-12-13,10.734375,10.765625,10.546875,10.687500,3.677759,2796800
1993-12-14,10.687500,10.718750,10.593750,10.593750,3.645500,2560800
1993-12-15,10.593750,10.875000,10.578125,10.703125,3.683136,3051200
1993-12-16,10.718750,10.890625,10.718750,10.781250,3.710019,2627200
1993-12-17,10.781250,10.828125,10.765625,10.796875,3.715398,2665600
1993-12-20,10.828125,10.953125,10.828125,10.953125,3.769165,1481600
1993-12-21,10.953125,10.953125,10.828125,10.875000,3.742284,1328800
1993-12-22,10.875000,10.984375,10.859375,10.921875,3.758414,4719200
1993-12-23,10.921875,11.031250,10.921875,10.984375,3.779921,1339200
1993-12-27,11.000000,11.328125,11.000000,11.250000,3.871327,1585600
1993-12-28,11.250000,11.312500,11.171875,11.296875,3.887458,1989600
1993-12-29,11.296875,11.328125,11.203125,11.312500,3.892833,2102400
1993-12-30,11.312500,11.343750,11.218750,11.265625,3.876703,1860000
1993-12-31,11.265625,11.328125,11.125000,11.125000,3.828312,1516800
1994-01-03,11.125000,11.234375,11.093750,11.171875,3.844442,1671200
1994-01-04,11.171875,11.421875,11.171875,11.375000,3.914341,2785600
1994-01-05,11.375000,11.453125,11.328125,11.375000,3.914341,5270400
1994-01-06,11.421875,11.500000,11.421875,11.437500,3.935847,2403200
1994-01-07,11.421875,11.421875,11.250000,11.296875,3.887458,2629600
1994-01-10,11.296875,11.328125,11.140625,11.312500,3.892833,4467200
1994-01-11,11.312500,11.359375,11.281250,11.328125,3.898209,2544800
1994-01-12,11.328125,11.406250,11.234375,11.328125,3.898209,4080800
1994-01-13,11.328125,11.359375,11.265625,11.328125,3.950660,1844800
1994-01-14,11.328125,11.343750,11.250000,11.312500,3.945213,2570400
1994-01-17,11.312500,11.625000,11.265625,11.562500,4.032401,3272800
1994-01-18,11.562500,11.703125,11.546875,11.593750,4.043299,3941600
1994-01-19,11.609375,11.765625,11.609375,11.703125,4.081442,4100800
1994-01-20,11.703125,11.953125,11.703125,11.750000,4.097791,3907200
1994-01-21,12.046875,12.375000,12.046875,12.328125,4.299410,1161600
1994-01-24,12.468750,12.656250,12.468750,12.531250,4.370252,9744000
1994-01-25,12.515625,12.515625,12.328125,12.328125,4.299410,4816000
1994-01-26,12.328125,12.453125,12.328125,12.406250,4.326654,4664800
1994-01-27,12.406250,12.781250,12.390625,12.687500,4.424743,5628000
1994-01-28,12.828125,12.953125,12.828125,12.953125,4.517377,4556800
1994-01-31,12.953125,13.156250,12.843750,13.015625,4.539177,5609600
1994-02-01,13.031250,13.203125,13.031250,13.203125,4.604568,5757600
1994-02-02,13.187500,13.187500,13.062500,13.078125,4.560972,3497600
1994-02-03,13.078125,13.171875,13.031250,13.171875,4.593667,2966400
1994-02-04,13.140625,13.140625,12.796875,12.812500,4.468335,4957600
1994-02-07,12.843750,13.156250,12.843750,13.156250,4.588219,7604000
1994-02-08,13.156250,13.562500,13.125000,13.500000,4.708100,4887200
1994-02-09,13.500000,13.640625,13.500000,13.609375,4.746244,4269600
1994-02-10,13.609375,13.671875,13.265625,13.265625,4.626361,4655200
1994-02-11,13.265625,13.265625,13.109375,13.140625,4.582769,5263200
1994-02-14,13.140625,13.312500,13.109375,13.250000,4.620913,3365600
1994-02-15,13.250000,13.453125,13.234375,13.437500,4.686303,3009600
1994-02-16,13.437500,13.468750,13.343750,13.421875,4.680854,3346400
1994-02-17,13.437500,13.625000,13.437500,13.593750,4.740794,4764000
1994-02-18,13.546875,13.546875,13.421875,13.515625,4.713549,4696000
1994-02-22,13.515625,13.843750,13.421875,13.828125,4.822534,6795200
1994-02-23,13.828125,14.015625,13.812500,13.828125,4.822534,5747200
1994-02-24,13.812500,13.812500,13.531250,13.578125,4.735346,5338400
1994-02-25,13.578125,13.640625,13.468750,13.468750,4.697203,3237600
1994-02-28,13.484375,13.640625,13.484375,13.546875,4.724447,2205600
1994-03-01,13.546875,13.671875,13.546875,13.609375,4.746244,3908000
1994-03-02,13.609375,14.000000,13.375000,14.000000,4.882475,4989600
1994-03-03,14.000000,14.484375,13.921875,14.093750,4.915169,6483200
1994-03-04,14.078125,14.078125,13.828125,14.015625,4.887922,4111200
1994-03-07,14.015625,14.281250,13.875000,14.265625,4.975111,3152000
1994-03-08,14.265625,14.390625,14.250000,14.312500,4.991457,4993600
1994-03-09,14.312500,14.375000,14.265625,14.328125,4.996907,3944000
1994-03-10,14.328125,14.375000,14.203125,14.375000,5.013254,3883200
1994-03-11,14.375000,14.562500,14.250000,14.562500,5.078646,4863200
1994-03-14,14.562500,14.671875,14.500000,14.625000,5.100441,3012000
1994-03-15,14.625000,14.687500,14.593750,14.656250,5.111339,2880000
1994-03-16,14.593750,14.593750,14.437500,14.531250,5.067748,2294400
1994-03-17,14.531250,14.937500,14.515625,14.937500,5.209423,2504800
1994-03-18,14.937500,15.031250,14.796875,14.890625,5.193077,9006400
1994-03-21,14.875000,14.875000,14.625000,14.796875,5.160382,3128800
1994-03-22,14.828125,14.937500,14.828125,14.843750,5.176732,2820000
1994-03-23,14.859375,15.187500,14.859375,15.093750,5.263917,4739200
1994-03-24,14.984375,14.984375,14.515625,14.609375,5.094994,6884000
1994-03-25,14.609375,14.718750,14.406250,14.578125,5.084096,3624800
1994-03-28,14.500000,14.500000,14.171875,14.250000,4.969662,5883200
1994-03-29,14.250000,14.281250,13.812500,13.859375,4.833432,4104800
1994-03-30,13.859375,13.984375,13.250000,13.687500,4.773490,9201600
1994-03-31,13.687500,14.078125,13.578125,14.046875,4.898820,6145600
1994-04-04,14.046875,14.250000,13.671875,14.156250,4.936965,7996800
1994-04-05,14.531250,14.671875,14.531250,14.531250,5.067748,5435200
1994-04-06,14.562500,15.156250,14.562500,15.000000,5.231221,4355200
1994-04-07,15.000000,15.015625,14.656250,14.812500,5.165834,4889600
1994-04-08,14.781250,14.781250,14.406250,14.671875,5.116787,3837600
1994-04-11,14.625000,14.625000,14.437500,14.484375,5.051398,2237600
1994-04-12,14.484375,14.562500,14.203125,14.343750,5.002357,2388800
1994-04-13,14.343750,14.406250,13.937500,14.187500,4.947865,3565600
1994-04-14,14.109375,14.109375,14.000000,14.015625,4.887922,2184000
1994-04-15,14.015625,14.015625,13.875000,13.984375,4.877025,3389600
1994-04-18,13.984375,14.109375,13.765625,13.828125,4.822534,2524800
1994-04-19,13.828125,13.843750,13.468750,13.546875,4.776397,7111200
1994-04-20,13.546875,13.843750,12.468750,12.937500,4.561541,19996800
1994-04-21,12.953125,13.343750,12.953125,13.328125,4.699268,10266400
1994-04-22,13.328125,13.656250,13.265625,13.484375,4.754361,4655200
1994-04-25,13.484375,13.890625,13.468750,13.890625,4.897598,3236800
1994-04-26,13.890625,14.062500,13.781250,13.828125,4.875562,4305600
1994-04-28,13.828125,13.843750,13.546875,13.609375,4.798435,2926400
1994-04-29,13.609375,13.765625,13.453125,13.734375,4.842506,2434400
1994-05-02,13.734375,13.906250,13.531250,13.812500,4.870051,3270400
1994-05-03,13.859375,14.093750,13.859375,14.046875,4.952687,2772000
1994-05-04,14.046875,14.062500,13.937500,14.015625,4.941669,1956800
1994-05-05,14.031250,14.171875,14.031250,14.062500,4.958198,3020000
1994-05-06,13.875000,13.875000,13.328125,13.515625,4.765378,6375200
1994-05-09,13.515625,13.515625,13.093750,13.203125,4.655199,4543200
1994-05-10,13.250000,13.500000,13.250000,13.343750,4.704780,4870400
1994-05-11,13.343750,13.609375,13.343750,13.390625,4.721305,5338400
1994-05-12,13.390625,13.609375,13.281250,13.312500,4.693758,2730400
1994-05-13,13.312500,13.500000,13.140625,13.484375,4.754361,3026400
1994-05-16,13.484375,13.796875,13.406250,13.765625,4.853525,4971200
1994-05-17,13.765625,14.031250,13.734375,13.906250,4.903106,5553600
1994-05-18,13.906250,14.015625,13.656250,13.843750,4.881070,4385600
1994-05-19,13.843750,13.890625,13.656250,13.812500,4.870051,2889600
1994-05-20,13.796875,13.796875,13.734375,13.765625,4.853525,3049600
1994-05-23,13.765625,13.859375,13.687500,13.812500,4.870051,4015200
1994-05-24,13.812500,13.968750,13.359375,13.531250,4.770889,5931200
1994-05-25,13.531250,13.531250,13.359375,13.500000,4.759870,2927200
1994-05-26,13.500000,13.703125,13.343750,13.437500,4.737833,3933600
1994-05-27,13.437500,13.484375,13.328125,13.437500,4.737833,1941600
1994-05-31,13.437500,13.468750,13.296875,13.359375,4.710286,3903200
1994-06-01,13.281250,13.281250,13.000000,13.187500,4.649689,4810400
1994-06-02,13.187500,13.390625,13.078125,13.328125,4.699268,3791200
1994-06-03,13.328125,13.437500,13.234375,13.437500,4.737833,2937600
1994-06-06,13.468750,13.609375,13.468750,13.531250,4.770889,2200000
1994-06-07,13.515625,13.515625,13.250000,13.250000,4.671723,4004800
1994-06-08,13.250000,13.281250,12.953125,13.046875,4.600104,5444000
1994-06-09,13.046875,13.078125,12.921875,12.937500,4.561541,3006400
1994-06-10,12.937500,13.203125,12.921875,13.140625,4.633162,2157600
1994-06-13,13.140625,13.343750,13.093750,13.250000,4.671723,2713600
1994-06-14,13.250000,13.718750,13.156250,13.671875,4.820471,4096800
1994-06-15,13.671875,13.843750,13.578125,13.625000,4.803941,2328800
1994-06-16,13.625000,13.718750,13.578125,13.640625,4.809452,1735200
1994-06-17,13.640625,13.687500,13.578125,13.593750,4.792924,2808800
1994-06-20,13.484375,13.484375,13.281250,13.296875,4.688251,3152800
1994-06-21,13.218750,13.218750,12.765625,12.765625,4.500941,6817600
1994-06-22,12.765625,13.046875,12.750000,12.828125,4.522978,4209600
1994-06-23,12.828125,12.984375,12.750000,12.750000,4.495435,2343200
1994-06-24,12.750000,12.828125,12.515625,12.640625,4.456868,2988000
1994-06-27,12.640625,13.171875,12.562500,13.140625,4.633162,3057600
1994-06-28,13.140625,13.281250,12.859375,13.015625,4.589092,4150400
1994-06-29,13.015625,13.125000,12.703125,12.765625,4.500941,2269600
1994-06-30,12.765625,12.937500,12.500000,12.500000,4.407285,3136800
1994-07-01,12.500000,12.703125,12.500000,12.578125,4.434832,3443200
1994-07-05,12.578125,12.812500,12.500000,12.718750,4.484414,2310400
1994-07-06,12.718750,13.125000,12.718750,13.062500,4.605614,3562400
1994-07-07,13.062500,13.187500,12.968750,13.046875,4.600104,3219200
1994-07-08,13.046875,13.312500,13.015625,13.218750,4.660706,2581600
1994-07-11,13.328125,13.468750,13.328125,13.421875,4.732325,3600000
1994-07-12,13.421875,13.671875,13.296875,13.656250,4.814960,3496800
1994-07-13,13.656250,13.890625,13.609375,13.625000,4.803941,6184800
1994-07-14,13.625000,13.625000,13.546875,13.546875,4.883934,1917600
1994-07-15,13.546875,13.546875,13.406250,13.546875,4.883934,1887200
1994-07-18,13.546875,13.656250,13.546875,13.562500,4.889567,1556000
1994-07-19,13.562500,13.671875,13.531250,13.640625,4.917733,1637600
1994-07-20,13.640625,13.671875,13.328125,13.453125,4.850137,2415200
1994-07-21,13.453125,13.562500,13.250000,13.296875,4.793804,3930400
1994-07-22,13.296875,13.375000,13.171875,13.328125,4.805068,1618400
1994-07-25,13.328125,13.437500,13.265625,13.390625,4.827601,1808000
1994-07-26,13.406250,13.500000,13.406250,13.500000,4.867033,1355200
1994-07-27,13.484375,13.484375,13.328125,13.328125,4.805068,1493600
1994-07-28,13.328125,13.421875,13.328125,13.406250,4.833235,1430400
1994-07-29,13.406250,13.609375,13.390625,13.546875,4.883934,2139200
1994-08-01,13.578125,13.734375,13.578125,13.734375,4.951531,2276000
1994-08-02,13.734375,13.781250,13.656250,13.671875,4.928999,2178400
1994-08-03,13.640625,13.640625,13.554688,13.578125,4.895200,1452800
1994-08-04,13.578125,13.609375,13.453125,13.453125,4.850137,1197600
1994-08-05,13.281250,13.281250,13.062500,13.093750,4.720574,6441600
1994-08-08,13.078125,13.078125,12.953125,12.953125,4.669874,3182400
1994-08-09,12.968750,13.031250,12.968750,13.015625,4.692409,1860000
1994-08-10,13.015625,13.078125,12.984375,13.062500,4.709306,1529600
1994-08-11,13.062500,13.140625,12.859375,12.875000,4.641707,3469600
1994-08-12,12.906250,13.187500,12.906250,13.140625,4.737474,3894400
1994-08-15,13.203125,13.328125,13.203125,13.281250,4.788169,1991200
1994-08-16,13.281250,13.640625,13.234375,13.609375,4.906466,3776800
1994-08-17,13.609375,13.750000,13.609375,13.718750,4.945898,4194400
1994-08-18,13.703125,13.703125,13.468750,13.484375,4.861403,4358400
1994-08-19,13.484375,13.531250,13.437500,13.484375,4.861403,1629600
1994-08-22,13.406250,13.406250,13.328125,13.406250,4.833235,1735200
1994-08-23,13.515625,14.093750,13.515625,13.953125,5.030396,5813600
1994-08-24,13.953125,14.343750,13.859375,14.296875,5.154325,3632000
1994-08-25,14.296875,14.296875,13.953125,14.000000,5.047296,3914400
1994-08-26,14.125000,14.453125,14.125000,14.453125,5.210656,5255200
1994-08-29,14.453125,14.453125,14.312500,14.453125,5.210656,3157600
1994-08-30,14.437500,14.437500,14.203125,14.437500,5.205023,4242400
1994-08-31,14.437500,14.562500,14.265625,14.421875,5.199392,4060000
1994-09-01,14.359375,14.359375,14.218750,14.296875,5.154325,1875200
1994-09-02,14.296875,14.421875,14.093750,14.156250,5.103624,2548800
1994-09-06,14.156250,14.156250,13.812500,14.000000,5.047296,1794400
1994-09-07,14.000000,14.031250,13.562500,13.781250,4.968431,3180000
1994-09-08,13.781250,13.875000,13.562500,13.812500,4.979696,2020000
1994-09-09,13.812500,13.843750,13.656250,13.843750,4.990964,2030400
1994-09-12,13.843750,13.937500,13.343750,13.375000,4.821970,3794800
1994-09-13,13.375000,13.656250,13.375000,13.406250,4.833235,2629600
1994-09-14,13.406250,13.843750,13.406250,13.781250,4.968431,1967200
1994-09-15,13.843750,14.468750,13.843750,14.437500,5.205023,3133200
1994-09-16,14.375000,14.375000,14.093750,14.093750,5.081093,6142000
1994-09-19,14.125000,14.343750,14.125000,14.156250,5.103624,1942800
1994-09-20,14.156250,14.156250,13.812500,13.843750,4.990964,2455600
1994-09-21,13.843750,14.000000,13.437500,13.531250,4.878300,6433200
1994-09-22,13.531250,13.687500,13.531250,13.562500,4.889567,3312400
1994-09-23,13.562500,13.781250,13.500000,13.531250,4.878300,2812800
1994-09-26,13.531250,13.593750,13.281250,13.375000,4.821970,3008400
1994-09-27,13.375000,13.468750,13.187500,13.250000,4.776903,2372000
1994-09-28,13.375000,13.812500,13.375000,13.656250,4.923365,3877200
1994-09-29,13.656250,13.687500,13.437500,13.531250,4.878300,3177600
1994-09-30,13.531250,13.843750,13.500000,13.531250,4.878300,2158000
1994-10-03,13.531250,13.656250,13.312500,13.593750,4.900833,2096400
1994-10-04,13.593750,13.781250,13.531250,13.531250,4.878300,2294000
1994-10-05,13.531250,13.531250,13.093750,13.312500,4.799434,6438800
1994-10-06,13.312500,13.375000,13.156250,13.187500,4.754372,2658400
1994-10-07,13.187500,13.562500,13.156250,13.375000,4.821970,2966800
1994-10-10,13.375000,13.531250,13.312500,13.312500,4.799434,1471200
1994-10-11,13.406250,13.937500,13.406250,13.906250,5.013494,3049600
1994-10-12,13.906250,13.937500,13.687500,13.781250,4.968431,3023600
1994-10-13,13.812500,14.156250,13.812500,13.843750,4.990964,3140800
1994-10-14,13.843750,13.937500,13.718750,13.875000,5.002228,1914800
1994-10-17,13.875000,14.031250,13.781250,13.906250,5.013494,1250000
1994-10-18,13.906250,14.000000,13.750000,13.968750,5.090941,1524400
1994-10-19,13.968750,14.187500,13.906250,14.031250,5.113719,2052800
1994-10-20,14.031250,14.125000,13.812500,13.906250,5.068163,1633200
1994-10-21,13.906250,14.093750,13.718750,14.093750,5.136497,3715600
1994-10-24,14.437500,14.812500,14.437500,14.562500,5.307336,8847600
1994-10-25,14.562500,14.562500,14.281250,14.406250,5.250389,5456800
1994-10-26,14.375000,14.375000,14.187500,14.281250,5.204834,2810400
1994-10-27,14.281250,14.468750,14.281250,14.375000,5.239001,2348800
1994-10-28,14.437500,14.968750,14.437500,14.843750,5.409839,4927200
1994-10-31,14.875000,15.000000,14.875000,14.937500,5.444004,3513600
1994-11-01,14.937500,14.937500,14.406250,14.406250,5.250389,4489600
1994-11-02,14.468750,14.750000,14.468750,14.625000,5.330112,4801600
1994-11-03,14.625000,14.687500,14.437500,14.531250,5.295947,2994000
1994-11-04,14.531250,14.531250,14.343750,14.343750,5.227612,2060800
1994-11-07,14.343750,14.375000,14.312500,14.375000,5.239001,2241600
1994-11-08,14.375000,14.468750,14.312500,14.312500,5.216222,4961600
1994-11-09,14.375000,14.656250,14.375000,14.593750,5.318725,3357200
1994-11-10,14.593750,14.812500,14.406250,14.562500,5.307336,2352400
1994-11-11,14.562500,14.593750,14.250000,14.281250,5.204834,1813200
1994-11-14,14.312500,14.468750,14.312500,14.375000,5.239001,2067200
1994-11-15,14.375000,14.437500,14.031250,14.062500,5.125109,4696000
1994-11-16,14.062500,14.125000,13.937500,14.125000,5.147886,3713600
1994-11-17,14.125000,14.312500,14.031250,14.093750,5.136497,3488000
1994-11-18,14.093750,14.125000,13.875000,13.906250,5.068163,3144800
1994-11-21,13.906250,14.031250,13.687500,13.718750,4.999830,2582000
1994-11-22,13.656250,13.656250,12.906250,12.906250,4.703710,5804800
1994-11-23,12.906250,13.218750,12.843750,13.156250,4.794827,6545200
1994-11-25,13.218750,13.375000,13.218750,13.343750,4.863162,1332400
1994-11-28,13.343750,13.625000,13.343750,13.500000,4.920105,4500400
1994-11-29,13.500000,13.531250,13.250000,13.312500,4.851769,2626000
1994-11-30,13.437500,13.562500,13.437500,13.531250,4.931494,3372000
1994-12-01,13.468750,13.468750,13.187500,13.187500,4.806215,3123600
1994-12-02,13.187500,13.343750,13.156250,13.343750,4.863162,2552400
1994-12-05,13.343750,13.531250,13.281250,13.468750,4.908717,1650000
1994-12-06,13.406250,13.406250,13.093750,13.218750,4.817603,3126000
1994-12-07,13.125000,13.125000,12.937500,13.000000,4.737877,3942800
1994-12-08,13.000000,13.062500,12.875000,12.937500,4.715101,2432400
1994-12-09,12.875000,12.875000,12.656250,12.718750,4.635376,3206800
1994-12-12,12.843750,13.000000,12.843750,12.906250,4.703710,3687600
1994-12-13,12.906250,13.000000,12.781250,12.812500,4.669543,4464000
1994-12-14,12.812500,13.250000,12.781250,13.093750,4.772047,5580800
1994-12-15,13.187500,13.406250,13.187500,13.343750,4.863162,2771200
